"artist","genre"
"Stephanie Duncan","Hip-Hop"
"Carrie Lowery","Pop"
"Aaron Williams","Electronic"
"Jared Taylor","Pop"
"Laura Williams","Pop"
"Christine Miller","Electronic"
"Michael Smith","Classical"
"Robert Roach","Classical"
"Craig Lewis","Pop"
"James Taylor","Pop"
"Amy Garcia","Country"
"Larry Montgomery","Pop"
"Heather Neal","Folk"
"Kristina Rivera MD","Folk"
"Kelly Pierce","Pop"
"Craig Alvarado","Hip-Hop"
"Annette Munoz","Electronic"
"Benjamin Jackson","Electronic"
"Robert Davila","Pop"
"Christopher Lopez","Jazz"
"Jared Elliott","Pop"
"Heather Holden","Jazz"
"Melinda Trevino","Hip-Hop"
"Nancy Jones","Classical"
"Tyler Smith","Electronic"
"Kevin Pollard","R&B"
"Brian Nixon","Pop"
"Stephanie Galvan","Jazz"
"Ricky Smith","Pop"
"Carrie Fernandez","Folk"
"Thomas Ross","Hip-Hop"
"Brittany Cervantes","Electronic"
"David Kim","Folk"
"Brandon Richards","Pop"
"Brad Mckay","Electronic"
"Sara Pierce","Pop"
"Louis Spears","Hip-Hop"
"Phillip Garrett","Electronic"
"Victoria Patrick DVM","Electronic"
"Jared Anderson","Pop"
"James Whitehead","Country"
"Lisa Singh","Jazz"
"Mark Skinner","Electronic"
"Kaylee Lutz","Hip-Hop"
"Amy Ewing","Hip-Hop"
"William Lewis","Electronic"
"Teresa Doyle","Hip-Hop"
"Casey Ibarra Jr.","Hip-Hop"
"Brandy Taylor","Classical"
"Susan Little","Pop"
"Ryan Macdonald","Pop"
"Charles Porter","Hip-Hop"
"Daniel Lowe","Pop"
"Nathan Rodriguez","Classical"
"Krystal Frazier","Pop"
"Daniel Carter","Hip-Hop"
"Scott Kim","Country"
"Cody Donaldson","Pop"
"Logan Torres","Electronic"
"William Lucas","Country"
"Matthew Walker","Electronic"
"Rachel Gordon","Hip-Hop"
"Mary Webb","Pop"
"Jacqueline Yang","Electronic"
"Mathew Williams","Pop"
"Richard George","Pop"
"John Chen","Folk"
"Amy Bates","Country"
"Marcia Larson","Folk"
"Susan Hansen","Electronic"
"Jeffery Thompson","Hip-Hop"
"Rebecca Andrews","R&B"
"Molly Day","Hip-Hop"
"Susan Roy","Pop"
"Laura Clark","Pop"
"Danielle Garcia","Pop"
"Emma Ingram","Folk"
"Michael Johnson","Hip-Hop"
"Jorge Turner","Folk"
"Derrick Navarro","Country"
"Christopher Bryant","Hip-Hop"
"Jillian Lowery","Pop"
"Justin Silva","Pop"
"Steven Johnson","Hip-Hop"
"Robert Jefferson","Hip-Hop"
"Jennifer Rodriguez","Pop"
"Melissa Nash","Country"
"Sarah Jones","Hip-Hop"
"Taylor Evans","Electronic"
"Barry Thomas","Folk"
"Dawn Salas","Electronic"
"Kayla Haynes","Electronic"
"Thomas Taylor","Pop"
"William Campos","Reggae"
"Tina Long","Hip-Hop"
"Ann Oconnor","Jazz"
"Kristin Wilson","Electronic"
"George Santiago","Electronic"
"Bruce Stanley","Pop"
"Todd Martin","Folk"
"Terry Rodriguez","Hip-Hop"
"Robert Jackson","Electronic"
"Tina Ortega","Electronic"
"Mary Williams","Electronic"
"Shannon Ryan","Hip-Hop"
"Katrina Bauer","Hip-Hop"
"Connie Snow","Pop"
"Dr. James Hooper","Jazz"
"Darryl Perez","Country"
"Alex Brown","Pop"
"Tracy Allen","Country"
"Judy Little","Electronic"
"Timothy Shields","Electronic"
"Lisa Higgins","Electronic"
"Michelle Morgan","Electronic"
"Cindy Blair","Hip-Hop"
"Justin Mooney","Hip-Hop"
"Kimberly Johnson","R&B"
"Leonard Dunn","Electronic"
"Nicholas Mcintosh","Jazz"
"Corey Carroll","Pop"
"David Barry","Jazz"
"Samantha Francis","Hip-Hop"
"Nicole Williams","Hip-Hop"
"Jenna Bailey","Pop"
"Heather Peters","Folk"
"Jeremy Wood","Electronic"
"Brian Edwards","Folk"
"Manuel Banks","Hip-Hop"
"Russell Singleton","Hip-Hop"
"Kathryn Ellis","Hip-Hop"
"Leah Williams","Electronic"
"Ray Kelley","Jazz"
"Andre Simmons","Pop"
"Amanda Simmons","Electronic"
"Diane Kim","Pop"
"Jesse Anderson","Pop"
"Emily Walsh","Electronic"
"Debra Underwood","Pop"
"Maria Mason","Pop"
"Charles Jones","Hip-Hop"
"Christopher Smith","Hip-Hop"
"Krystal Ingram","Jazz"
"Christian Peterson","Pop"
"Cassandra Green","Pop"
"Jessica Berg","Pop"
"Rachel Parker MD","Electronic"
"Brandon Howard","Electronic"
"Amanda Hamilton","Electronic"
"Olivia Kelley","Country"
"Monique Durham","Pop"
"Jake Smith","Electronic"
"Timothy Cook","Jazz"
"Eugene Kelley","Pop"
"Faith Cooley","Electronic"
"Morgan Hurley","Folk"
"Charles Moore","Folk"
"Jennifer Mcgee","Electronic"
"Tamara Martin","Country"
"Timothy Chung","Hip-Hop"
"Rebecca Scott","Hip-Hop"
"Jimmy Roberts","Pop"
"Ashley Hunter","Pop"
"Debbie Perez","Hip-Hop"
"Lance Diaz","Country"
"Austin Cole","Electronic"
"Leslie Stewart","Electronic"
"Scott Parks","Hip-Hop"
"Shari Wright","Electronic"
"Randy Jensen","Electronic"
"Tyler Black","Pop"
"Ms. Jessica Jenkins","Folk"
"Nathan Thomas","Electronic"
"Susan Chung","Hip-Hop"
"Linda Watson","Jazz"
"Richard Hughes","Pop"
"Annette Duncan","Hip-Hop"
"Angelica Martinez","Pop"
"Roberta Stevens","Hip-Hop"
"Madison Garcia","Jazz"
"Todd Taylor","Pop"
"Harry Young","Pop"
"Michele Norton","Pop"
"Lisa Monroe","Electronic"
"Nicholas Adams","Hip-Hop"
"Elizabeth Wright","Hip-Hop"
"Victoria Price","R&B"
"Spencer Collins","Pop"
"Michael Chang","Classical"
"Louis Graham","Folk"
"Kathryn Fisher","Hip-Hop"
"Troy Anderson","Hip-Hop"
"Diane Roy","Electronic"
"Leslie Scott","Pop"
"James Wagner","Electronic"
"Dustin Green","Jazz"
"Melody Wilson","Hip-Hop"
"Mr. Richard Morgan","Country"
"Alexandria Barnett","Folk"
"Dr. Terrence Gonzalez III","Hip-Hop"
"Amber Long","Hip-Hop"
"Jo Myers MD","Pop"
"Theresa Wallace","Pop"
"Mr. Roger Jackson","R&B"
"Gwendolyn Sutton","Pop"
"Marissa Dixon","Hip-Hop"
"Gary Cox","Pop"
"Brian Fuller","Electronic"
"Meagan Murray","Pop"
"Julie Newton","Classical"
"Mary Miller","Electronic"
"Sara May","Pop"
"Edward Sherman","Jazz"
"Veronica Singh","Hip-Hop"
"Holly Wilson","Electronic"
"William Cummings","Folk"
"Joseph Chang","Hip-Hop"
"Roger Coleman","Hip-Hop"
"Valerie Ramirez","Pop"
"William Wilson","Electronic"
"Jose Long","Electronic"
"Anthony Christensen","Hip-Hop"
"Gary Jones","Electronic"
"Laura Dougherty","Electronic"
"Sandra Roberts","Pop"
"Elizabeth Meza","Pop"
"Sheila Phelps","Pop"
"Elizabeth Romero","Hip-Hop"
"Michele Hart","Electronic"
"Logan Owens","Hip-Hop"
"Lisa Nichols","Electronic"
"Joel Snyder","Folk"
"Jenna Brady","Electronic"
"David Brooks","Pop"
"Katherine Glenn","Jazz"
"Danny Cook","Electronic"
"Justin Gill","Electronic"
"Kimberly Curtis","Hip-Hop"
"Jason Sanchez","Electronic"
"Anthony Moore","Electronic"
"Amanda Moreno","Folk"
"Rebecca Cain","Electronic"
"Christopher Andrade","Pop"
"Mr. Michael Peters","Electronic"
"Meghan Rice","R&B"
"Phillip Manning","Hip-Hop"
"William Christensen","Electronic"
"Ryan Johns","Electronic"
"Margaret Mcmahon","Hip-Hop"
"Sandy Myers","Electronic"
"Todd Church","Pop"
"Cheryl Valenzuela","Hip-Hop"
"Melanie Bishop","Electronic"
"Heidi Gonzales DDS","Hip-Hop"
"Rachel Baker","Pop"
"Jennifer Washington","Electronic"
"Caroline Miller","Pop"
"Jessica Porter","Electronic"
"Keith Mayo","Jazz"
"Jason Roberts","Jazz"
"Benjamin Davis","Electronic"
"Samuel Atkins","Hip-Hop"
"Timothy Davis","Hip-Hop"
"Matthew Harris","Hip-Hop"
"Theresa Ruiz","Electronic"
"Aimee Brown","Pop"
"Breanna Hansen","Electronic"
"Amanda Murillo","Electronic"
"Danielle Perez","Electronic"
"Scott Lynch","Pop"
"Paul Fields","Hip-Hop"
"Christopher Dunn","Hip-Hop"
"Debbie Gordon","Hip-Hop"
"Alexandra Miller","Classical"
"Paul Houston","Electronic"
"Mrs. Taylor King","Hip-Hop"
"Diana Sampson","Hip-Hop"
"Bruce Meyer","Pop"
"Adam King","Electronic"
"Deanna Fox","Electronic"
"Amanda Hall","Hip-Hop"
"James Hernandez","Pop"
"Alyssa Little","Hip-Hop"
"Jaime Nunez","Pop"
"Melinda Warner","Jazz"
"Bryan Hernandez","Pop"
"Andre Rich","Pop"
"Joyce Allen","Folk"
"David Smith","Pop"
"Michelle Norman","Hip-Hop"
"Brett Ingram","Country"
"Joy Baker","Jazz"
"Linda Hopkins","Hip-Hop"
"Nicholas Brown","Pop"
"Megan Chang","Electronic"
"Shelby Bradshaw","Pop"
"Meghan Miller","Country"
"Monica Burnett","Pop"
"Joshua Brock","Electronic"
"Benjamin Hutchinson","Pop"
"Michael Mitchell","Electronic"
"Lisa Preston","Pop"
"Mr. Peter Spencer","Electronic"
"Ashley Gonzalez","Electronic"
"Steve Romero","Electronic"
"Miss Michelle Thomas","Pop"
"Cindy Chung","Electronic"
"Jasmine Kim","Electronic"
"Angelica Blevins","Pop"
"Teresa Walker","Hip-Hop"
"Joseph Cooper","Hip-Hop"
"Morgan Wade","Jazz"
"Diana Kirby","Pop"
"Ryan Nguyen","Pop"
"Marc Thomas","Hip-Hop"
"Christopher Maxwell","Folk"
"Andrew Ellis","Folk"
"Kevin Hester","Electronic"
"Victoria Scott","Pop"
"Brent Miller","Electronic"
"Barbara Roberts","Pop"
"Eric Palmer","Electronic"
"Melissa Norton","Pop"
"Gerald Gordon","Hip-Hop"
"Kimberly White","Folk"
"Troy Jenkins","Country"
"Benjamin Browning","Folk"
"Susan Miller","Pop"
"Ricardo Chapman","Electronic"
"Amanda Allen","Hip-Hop"
"Lauren Steele","Pop"
"Michael Hernandez","Electronic"
"Christopher Schroeder","Folk"
"Michelle Mcclure","Hip-Hop"
"Crystal Nguyen","Pop"
"Timothy Bailey","Pop"
"Tanya Lewis","Electronic"
"Kenneth May","Electronic"
"Samuel Campbell","Electronic"
"Stephen Anderson","Hip-Hop"
"Jeff Taylor","Hip-Hop"
"Valerie Young","Electronic"
"Nathan Dawson","Jazz"
"Austin Williams","Pop"
"Rhonda Fernandez","Electronic"
"Kim Medina","Folk"
"Alec Lewis","Classical"
"Gregory Casey","Pop"
"David Gonzales","R&B"
"Deborah Everett","Reggae"
"Gerald Lucas","Electronic"
"Tamara Velazquez","Hip-Hop"
"Sarah Dixon","Electronic"
"Kathleen Hill","Hip-Hop"
"Todd Mclean","Hip-Hop"
"Melissa Patterson","Pop"
"Stephanie Nolan MD","Electronic"
"Oscar Davidson","Hip-Hop"
"Penny Lopez","Pop"
"Dawn Simpson","Pop"
"Stephanie Cline","Electronic"
"Keith Lin","Electronic"
"James Allen","R&B"
"Kyle Santos","Electronic"
"Daniel Jones","Hip-Hop"
"Melanie Brown","Hip-Hop"
"Vincent Novak","Hip-Hop"
"Donald Meadows","Pop"
"Brandon Cox","Classical"
"Catherine Meyer MD","Pop"
"Natalie Bowman","Pop"
"Jennifer Kennedy","Pop"
"Regina Bell","Classical"
"James Allen","Pop"
"Tonya Mills","Pop"
"Jamie Jones","Hip-Hop"
"Tina Rocha","Electronic"
"Kari Reid","Electronic"
"James Hoffman","Pop"
"Julie Hawkins","Jazz"
"Andrew Castillo","R&B"
"Angela Murphy","Hip-Hop"
"Annette Yoder","Hip-Hop"
"Kenneth Hooper","Hip-Hop"
"Danielle Cruz","Jazz"
"Taylor Griffin","Hip-Hop"
"Sarah Hill","Electronic"
"Miss Christine Williams MD","Electronic"
"Brian Santiago","Electronic"
"Erika Hall DDS","Hip-Hop"
"Robert Jennings","Classical"
"Joshua Atkinson","Pop"
"Michael Robertson","Hip-Hop"
"Patrick Padilla","Electronic"
"Robert Schneider","Electronic"
"Christopher Martin","Electronic"
"Laurie Calderon","Pop"
"William Benjamin","Pop"
"Tammy Branch","Pop"
"Robert Shaw","Hip-Hop"
"Nicholas Smith","Hip-Hop"
"Joe Patterson","Pop"
"Robert Collins","Electronic"
"Amy Goodman","Pop"
"Justin Phillips","Pop"
"Mary Porter","Hip-Hop"
"Kyle Burns","Hip-Hop"
"Stephanie Ingram","Classical"
"Christina Taylor","Electronic"
"Amanda Wagner","Pop"
"Felicia Williams","R&B"
"Rachel Costa","Pop"
"Ann Acosta","Hip-Hop"
"John Medina","Pop"
"Todd Atkins","Folk"
"Jennifer Foster","Classical"
"William Pittman","Electronic"
"Joyce Allen","Hip-Hop"
"Tammy Rodriguez","Electronic"
"Danny Hoffman","Folk"
"Kristen Nunez","Classical"
"Calvin Bowman","Hip-Hop"
"Rachel Schaefer","Classical"
"Isaac Thornton","Electronic"
"Paul Boone","Jazz"
"Travis Jarvis","Hip-Hop"
"Matthew Thompson","Classical"
"Jacqueline Phillips","Electronic"
"Nicole Perez","Pop"
"Stephanie Miller","Hip-Hop"
"Kevin Hart","Electronic"
"Tiffany Perry","Electronic"
"Patricia Robles","Hip-Hop"
"Rodney Taylor Jr.","Country"
"Jane Whitney","Electronic"
"Michael Santos","Pop"
"Marissa Casey","Hip-Hop"
"Crystal Norton","Pop"
"Michael Rangel","Pop"
"Shannon Rice","Electronic"
"Lauren Harris","Electronic"
"Troy Mathis","Electronic"
"Shane Valdez","Pop"
"James Robertson","Hip-Hop"
"Wesley Koch","Electronic"
"Alyssa Ramos","Reggae"
"Terry Johnson","Pop"
"Kevin Thompson","Electronic"
"Paul Marsh","Jazz"
"Zachary Stephens","Electronic"
"Robert Smith","Hip-Hop"
"Michael Thomas","Electronic"
"Nathaniel Nicholson","Hip-Hop"
"Gerald Hernandez","Hip-Hop"
"Kelly White","Hip-Hop"
"Thomas Thomas","Reggae"
"Matthew Wright","Hip-Hop"
"Jason Sullivan","Hip-Hop"
"Kaitlyn Smith DVM","Pop"
"Amber Fuller","Electronic"
"David Phillips","Electronic"
"Brianna Lee","Hip-Hop"
"Jamie Mckay","Country"
"Michael Mosley","Hip-Hop"
"Alicia Mendoza","Electronic"
"Candace Hall","Pop"
"Eileen Lara","Jazz"
"Benjamin Schultz","Classical"
"Melissa Santos","Hip-Hop"
"Reginald Torres","Hip-Hop"
"Brianna Fletcher","Country"
"Taylor Morgan","Hip-Hop"
"Jeremiah Welch","Jazz"
"Katie Baker","Electronic"
"Christopher Bishop","Hip-Hop"
"Bridget Larson","Electronic"
"Lisa Wagner","Electronic"
"Stephanie Meyer","Hip-Hop"
"Jacqueline Campbell","Classical"
"April Powell","Folk"
"Karen Marshall","Pop"
"Rickey Phillips","Hip-Hop"
"Dr. Jonathan Hayes","Country"
"Angela King","Electronic"
"Mrs. Leslie Hale","R&B"
"Stephanie Smith","Hip-Hop"
"Brandon Singh","Hip-Hop"
"Dr. John Alvarado","Pop"
"Diane Campos","Electronic"
"Lisa Wheeler","R&B"
"David Chapman","Electronic"
"Erica Dunn","Jazz"
"Veronica Rice","Jazz"
"Jessica Reyes","Hip-Hop"
"Dustin Jefferson","Electronic"
"Aaron Trevino","Hip-Hop"
"Abigail Vasquez","Electronic"
"Randy Sanchez","Hip-Hop"
"Gavin Grant","Hip-Hop"
"Chelsea Palmer","Pop"
"Raymond Brown","Hip-Hop"
"Rachel Jenkins","Pop"
"Cathy Stephens","Jazz"
"Eric Sandoval","Pop"
"Sandy Ross","Pop"
"Kari Baker","Electronic"
"Samuel Torres","Pop"
"Michael Hahn","Hip-Hop"
"James Morris","Electronic"
"Anna Nichols","Electronic"
"Leslie Rowland","Classical"
"Kathryn Davis","Hip-Hop"
"Kenneth Potter","Hip-Hop"
"Sean Cooke","Hip-Hop"
"Brenda Norris","Hip-Hop"
"Joseph Hayes","Hip-Hop"
"Tanya Bush","Pop"
"Jonathan Simmons MD","Jazz"
"April Murphy","Reggae"
"Kelly Sosa","Electronic"
"Drew Ross","Jazz"
"Debra Walker","Folk"
"Michael Anderson","Hip-Hop"
"Kevin Christensen","Hip-Hop"
"Mary Smith","Jazz"
"Sarah Ashley","Pop"
"Jonathan Rhodes","Jazz"
"Ann Mitchell","Hip-Hop"
"Amber Figueroa","Jazz"
"Kyle Miller","Electronic"
"Robert Robinson","Country"
"Charles Smith","Hip-Hop"
"Evan Johnson","Pop"
"Nathan Thomas","Hip-Hop"
"Miranda Garcia","Electronic"
"Jack Walters","Electronic"
"Adam Alexander","Hip-Hop"
"Jamie Rivera","Country"
"Tammy Hoffman","Pop"
"Tina Adams","Jazz"
"Kristy Bruce","Electronic"
"Gabriella Jordan","Electronic"
"Angela Little","R&B"
"Amy Green","Pop"
"Cynthia Snyder","Folk"
"Toni Ray","Electronic"
"Cindy Francis","Pop"
"Mrs. Susan Clark","Hip-Hop"
"Darlene Garcia","Pop"
"David Lewis","Reggae"
"Melanie Moore","Pop"
"Angela Jones","R&B"
"Ana Velez","Pop"
"Cristina Santana","Hip-Hop"
"Charles Dennis","Pop"
"Teresa Atkinson","Folk"
"Ethan Moran","Pop"
"Brenda Collins","R&B"
"James Williams","Electronic"
"Ashley Oconnell","Classical"
"Ashley Parker","Electronic"
"Cory Mcguire","Hip-Hop"
"Patrick Sawyer","Hip-Hop"
"Taylor Velasquez","Electronic"
"Terry Roth","Hip-Hop"
"Katelyn Smith","Pop"
"Marcus Hunter","Jazz"
"Melissa Lara","Hip-Hop"
"Anthony Joseph","Hip-Hop"
"Melissa Castillo","Hip-Hop"
"Crystal Green","R&B"
"Terry Rivera","Pop"
"Mark Baxter","Hip-Hop"
"Charles Harris","Pop"
"Stephanie Miller","Hip-Hop"
"Haley Mcintosh","Pop"
"William Mendez","Hip-Hop"
"Christina Edwards","R&B"
"Rodney Blankenship","Pop"
"Ryan Fuller","Pop"
"Cynthia Stone","Electronic"
"David Davis","R&B"
"Stephen Wilson","Electronic"
"Adam Reeves","Hip-Hop"
"Christian Hartman","Electronic"
"Stefanie Contreras","R&B"
"Mark Jones","Hip-Hop"
"Kristin Gutierrez","Classical"
"Charlotte Wells","Pop"
"Nicholas Garcia","Folk"
"Jeffrey Medina","Electronic"
"Tammy Kaufman","Electronic"
"Emma Carter","Electronic"
"Peter Gutierrez","Electronic"
"Melissa Bennett","Electronic"
"Leslie Howard","Hip-Hop"
"Francisco Day","Classical"
"Walter Keller","Jazz"
"Alan Kelley","Hip-Hop"
"Shane Sanders","Country"
"Elizabeth Miller","Pop"
"Ian Anderson","Pop"
"James Terry","Hip-Hop"
"Gina Jones","Hip-Hop"
"Jeffrey Cook","Hip-Hop"
"Christopher Phillips","Pop"
"Paul Gomez","Hip-Hop"
"Laura Waters","Electronic"
"Charles Howell","Pop"
"Matthew Eaton","Pop"
"Mark Green","Hip-Hop"
"Joshua Stewart","Pop"
"Brian Young","Hip-Hop"
"David Watson","Hip-Hop"
"Erin Johnson","Electronic"
"Karen Sims","Pop"
"Ray Andrade","Hip-Hop"
"Alexis Padilla","Electronic"
"Ashley Ruiz","Pop"
"Denise Harrell","Hip-Hop"
"Wanda Gray","Hip-Hop"
"Jessica Fuller","Hip-Hop"
"Matthew Smith","Folk"
"Amanda Delacruz","Pop"
"Alexandra Davis","Pop"
"Edward Clark","Electronic"
"Angela Horton","Electronic"
"Beverly Gonzales","Pop"
"Steven Harvey","Pop"
"Kayla Wallace","Country"
"Kathleen Williams","Folk"
"Kevin Jones","Hip-Hop"
"Larry Galvan","R&B"
"Jeffrey Gates","Electronic"
"Christopher Miller","Electronic"
"Brenda Mitchell","Reggae"
"Alyssa Smith","Pop"
"Ann Long","Pop"
"Troy Stone","Hip-Hop"
"Lisa Anderson","Pop"
"Kathryn Miller MD","Hip-Hop"
"David Hall","Hip-Hop"
"Ricky Santiago","Pop"
"James Parker","Pop"
"Nicholas Cooper","Jazz"
"Meredith Henry","Hip-Hop"
"Nicholas Johnson","Pop"
"Michele Tate","Electronic"
"Kathy Robertson DVM","Electronic"
"Julie Gibbs","Classical"
"Elizabeth Johnson","Country"
"Larry Thompson","Electronic"
"Jessica Henson","Pop"
"Scott Tran","Pop"
"James Stewart","Electronic"
"Dale Mathis","Pop"
"Scott Calderon","Folk"
"Alexandra Guerra","Electronic"
"Aaron Bailey","Pop"
"Chad Little","Hip-Hop"
"Shannon Greene","Hip-Hop"
"Daniel Carr","Classical"
"Jeremy Peterson","Reggae"
"Ruth Blair","R&B"
"Ashley Schmidt","Electronic"
"Brandon Bentley","Electronic"
"Sarah Weber","Folk"
"Justin Chandler","Country"
"Melissa Williams","Folk"
"Angela Arroyo","Pop"
"Crystal Harper","Pop"
"Laura Garcia","Electronic"
"Robert Oneal","Folk"
"Amanda Gould PhD","Folk"
"Amy Mcmahon","Pop"
"Kiara Glenn","Electronic"
"Jerry Frederick","Electronic"
"Jacob Haley","Pop"
"Anna Woods","Electronic"
"Brian Stephens","Pop"
"Amanda Miller","Electronic"
"Lisa Hubbard","Country"
"Steve May","Electronic"
"Kyle Ruiz","Electronic"
"Julia Lewis","Hip-Hop"
"Lisa Shelton","Electronic"
"Tiffany Smith","Country"
"Shannon Wallace","Reggae"
"Douglas Thomas","Hip-Hop"
"Brittany Alexander","Country"
"Kathryn Wells","Hip-Hop"
"Benjamin Yang","Electronic"
"Trevor Smith Jr.","Pop"
"Mark Murphy","Hip-Hop"
"Brandon Silva","Hip-Hop"
"Heidi Hicks","Reggae"
"Benjamin Boyd","Pop"
"Whitney Morgan","Pop"
"Deborah Davis","Pop"
"Carlos Whitehead","Electronic"
"Angie Ellison","Electronic"
"Connor Aguilar","Reggae"
"Terry Valentine","Electronic"
"Jeremiah Schmidt","Hip-Hop"
"Barry Hernandez","Hip-Hop"
"Lisa Lamb","Classical"
"Jason Vaughn","Hip-Hop"
"Tiffany Adams","Pop"
"Shannon Jones","Electronic"
"Daniel Garcia","Classical"
"Bruce Anderson","R&B"
"Paul Nelson","Hip-Hop"
"Jennifer Williams","Pop"
"Donald Moore","Jazz"
"Austin Ramirez","Hip-Hop"
"Brian Ball","Hip-Hop"
"Angel Jones","Hip-Hop"
"Joel Douglas","Electronic"
"Kenneth Soto","Pop"
"Kimberly Rowland","Pop"
"Sarah Holloway","Hip-Hop"
"Joshua Smith","Pop"
"George Hines","Folk"
"Ashley Olson","Jazz"
"Vincent Owens","Electronic"
"Haley Dickerson","Folk"
"Michelle Davis","Electronic"
"Steven Warner","Country"
"Allison Dorsey","Electronic"
"Gregory Murphy PhD","Hip-Hop"
"Jessica Wagner","Hip-Hop"
"Crystal Ross","Hip-Hop"
"Mitchell Liu","Hip-Hop"
"Virginia Doyle","Pop"
"Dana Lopez","Pop"
"John Moore","Hip-Hop"
"Christine Harris","Electronic"
"Nicole Cox","Pop"
"Susan Downs","Pop"
"Richard Deleon","Pop"
"Deborah Flores","Reggae"
"Mark Coleman","Electronic"
"Sean Perez","Country"
"John Ryan","Hip-Hop"
"Roger Shaw","Hip-Hop"
"Shawn Jackson","Folk"
"Martha Campbell","R&B"
"Robin Suarez","Hip-Hop"
"Julia Thomas","Hip-Hop"
"Amanda Mcdonald","Country"
"Christopher Hoffman","Pop"
"Charles Munoz","Electronic"
"Steven Gates","Hip-Hop"
"Ann Avery","Pop"
"Alexandra Hensley","Country"
"Mary Clark","Pop"
"Thomas Medina","Pop"
"Mary Scott","Pop"
"Craig Flores","Classical"
"Lindsay Byrd","Electronic"
"Eric Henson","Folk"
"Sarah Gonzales","Country"
"Andres Lewis","Hip-Hop"
"David Wilkins","Electronic"
"Christopher Prince","Classical"
"Diana Morrison","Hip-Hop"
"Kimberly Walker","Folk"
"Jeremy Mahoney","Reggae"
"Derrick Morales","Reggae"
"Trevor Jones","Folk"
"Phillip Lopez","Electronic"
"Nancy Obrien","R&B"
"Sylvia Miller","Hip-Hop"
"Timothy Russo","Hip-Hop"
"James Martinez","Electronic"
"Jennifer Evans","Electronic"
"Angela Nelson","Jazz"
"Kimberly Johns","Hip-Hop"
"Michelle Payne","Pop"
"Amanda Henson DDS","Pop"
"Alyssa Nelson","Pop"
"Christopher Hunter","Country"
"Margaret Barker","Hip-Hop"
"Robert Ross","Jazz"
"Deborah Dunn","Classical"
"Jack Curtis","Pop"
"Mary Thomas","Hip-Hop"
"Jamie Mejia","R&B"
"John Morris","Hip-Hop"
"Sarah Bailey","Hip-Hop"
"Jeffrey Baker","Pop"
"Michele Smith","Hip-Hop"
"Tammy Simpson","Pop"
"Kelly Montgomery","Hip-Hop"
"Haley Cunningham","Hip-Hop"
"Jacqueline Jones","Hip-Hop"
"David Brown","Electronic"
"Debra Poole","Hip-Hop"
"Timothy Cohen","Folk"
"Kimberly Knapp","Classical"
