"song_id","duration","popularity","language","label","composer"
"SP42123",239,84,"English","Warner Music","Tracy Jensen"
"SP42124",314,51,"Spanish","Indie","Jason Phillips"
"SP42125",219,33,"English","Def Jam","James Mosley"
"SP42126",228,25,"English","Atlantic Records","Jacob Yates"
"SP42127",177,69,"English","Atlantic Records","Kaitlyn Brown"
"SP42128",250,93,"English","Sony Music","Brian Schmidt"
"SP42129",250,37,"English","Universal Music","Marc Bass"
"SP42130",265,22,"English","Indie","Benjamin Santiago"
"SP42131",262,60,"German","Warner Music","Jonathan Gonzalez"
"SP42132",250,27,"English","Indie","Denise Macdonald"
"SP42133",170,68,"Spanish","Sony Music","Dennis Wood"
"SP42134",255,27,"English","Indie","Yolanda Wolfe"
"SP42135",249,55,"Korean","Sony Music","Joseph Robinson"
"SP42136",257,45,"Spanish","Indie","Michelle Guzman"
"SP42137",228,33,"English","Atlantic Records","Henry Collins"
"SP42138",324,10,"English","Universal Music","Tyler Irwin"
"SP42139",202,94,"Korean","Warner Music","Jesse Douglas"
"SP42140",244,71,"English","Warner Music","Joshua Atkinson"
"SP42141",185,35,"English","Def Jam","David Norris"
"SP42142",282,96,"French","Universal Music","Wyatt Rice"
"SP42143",263,38,"English","Universal Music","Catherine Stephens"
"SP42144",225,99,"English","Sony Music","Michelle Harvey"
"SP42145",203,1,"English","Universal Music","Tara Jones"
"SP42146",192,68,"English","Universal Music","Steven Forbes"
"SP42147",314,75,"English","Indie","Rachel Anderson"
"SP42148",239,17,"French","Def Jam","Kelsey Townsend"
"SP42149",270,6,"Spanish","Universal Music","Lawrence Ramirez"
"SP42150",248,24,"English","Def Jam","Thomas Anderson"
"SP42151",268,7,"English","Def Jam","Charles Johnston"
"SP42152",296,13,"Korean","Warner Music","Marie Reed"
"SP42153",251,68,"Italian","Indie","Roberto King"
"SP42154",239,84,"English","Indie","Kari Cowan"
"SP42155",243,80,"English","Sony Music","Kathleen Hughes"
"SP42156",240,99,"Spanish","Universal Music","Alice Hines"
"SP42157",175,27,"English","Indie","Christopher Schmidt"
"SP42158",301,95,"English","Indie","Cindy Foster"
"SP42159",287,56,"Spanish","Warner Music","Ryan Smith"
"SP42160",325,76,"English","Universal Music","Terry Hicks"
"SP42161",250,75,"Korean","Indie","Levi Bennett"
"SP42162",248,84,"English","Sony Music","Rodney Norton"
"SP42163",283,70,"French","Sony Music","Lisa Johnson"
"SP42164",293,46,"English","Sony Music","Paul Alvarez"
"SP42165",241,73,"Spanish","Indie","John Hunter MD"
"SP42166",301,88,"Korean","Sony Music","Megan Kramer"
"SP42167",308,36,"French","Indie","Michele Hamilton"
"SP42168",309,30,"English","Def Jam","Danielle Singleton"
"SP42169",270,66,"English","Indie","Erica Fletcher"
"SP42170",217,42,"English","Sony Music","Sharon Williams"
"SP42171",239,7,"English","Sony Music","Alexander Johnson"
"SP42172",172,5,"English","Universal Music","Cody Bender"
"SP42173",239,42,"German","Sony Music","Andrew Knapp"
"SP42174",211,15,"English","Warner Music","Carrie Gomez"
"SP42175",219,44,"German","Def Jam","Lisa Allen"
"SP42176",209,95,"Spanish","Def Jam","Andrea Jones"
"SP42177",234,96,"English","Warner Music","Crystal Wall"
"SP42178",262,78,"English","Def Jam","Lauren Sims"
"SP42179",198,53,"English","Indie","Robert Weaver"
"SP42180",247,88,"English","Def Jam","Kimberly Davis"
"SP42181",277,97,"English","Warner Music","Pamela Thomas"
"SP42182",179,97,"English","Indie","Jennifer Johnson"
"SP42183",184,99,"English","Indie","Tyler Day"
"SP42184",281,100,"French","Warner Music","Robert Rosario PhD"
"SP42185",233,49,"French","Def Jam","Daniel Wilson"
"SP42186",256,93,"English","Atlantic Records","Joshua Simpson"
"SP42187",253,59,"English","Def Jam","Robert Moore"
"SP42188",218,100,"English","Atlantic Records","Victor Stephens"
"SP42189",270,30,"English","Warner Music","Jordan Johnson"
"SP42190",229,31,"Korean","Universal Music","Jeffery Choi"
"SP42191",237,64,"English","Sony Music","Sophia Dawson"
"SP42192",198,42,"English","Indie","Angel Maldonado"
"SP42193",274,25,"German","Universal Music","Sarah Stewart PhD"
"SP42194",215,68,"English","Def Jam","Mr. Zachary Weber"
"SP42195",221,72,"English","Universal Music","Leslie Mcknight"
"SP42196",237,72,"English","Universal Music","Joshua Taylor"
"SP42197",213,57,"English","Sony Music","Elizabeth Krueger"
"SP42198",211,84,"Spanish","Universal Music","Jordan Mcmillan"
"SP42199",189,100,"English","Sony Music","John Parker"
"SP42200",257,68,"English","Def Jam","Zachary Jackson"
"SP42201",277,50,"English","Atlantic Records","Katelyn Williams"
"SP42202",272,69,"English","Universal Music","Jason Lam"
"SP42203",237,72,"English","Def Jam","Nancy Jimenez"
"SP42204",274,12,"English","Atlantic Records","Brittany Stewart"
"SP42205",201,73,"French","Atlantic Records","Wendy Blake"
"SP42206",300,14,"English","Def Jam","Steven Mcintyre"
"SP42207",196,3,"English","Indie","Jennifer Diaz"
"SP42208",262,9,"English","Def Jam","Frank Coleman"
"SP42209",240,29,"English","Sony Music","Joseph Harvey"
"SP42210",253,7,"English","Universal Music","Gregory Hart"
"SP42211",273,46,"German","Universal Music","Steven King"
"SP42212",232,18,"Korean","Def Jam","Michele Lewis"
"SP42213",214,48,"English","Universal Music","Mrs. Deanna Cochran"
"SP42214",124,33,"Korean","Indie","Lucas Hernandez"
"SP42215",239,64,"English","Universal Music","John Adams"
"SP42216",335,60,"English","Warner Music","Jared Martinez"
"SP42217",239,92,"English","Def Jam","Kyle Diaz"
"SP42218",254,66,"Spanish","Warner Music","Lawrence Jennings"
"SP42219",281,26,"Italian","Universal Music","Stephanie Gonzalez"
"SP42220",264,100,"English","Atlantic Records","Rachel Rogers"
"SP42221",278,89,"Korean","Sony Music","Justin Bryant"
"SP42222",239,82,"English","Warner Music","Jeremy Reynolds"
"SP42223",223,18,"English","Indie","Brandon Chapman"
"SP42224",209,93,"English","Sony Music","Alexis Spence"
"SP42225",187,35,"English","Universal Music","Sean Warren"
"SP42226",239,77,"English","Def Jam","Katherine Gomez"
"SP42227",218,91,"English","Sony Music","Sara Simon"
"SP42228",306,19,"English","Atlantic Records","James Campbell"
"SP42229",239,87,"English","Indie","Patricia Wood"
"SP42230",298,64,"English","Indie","Joseph Cooper"
"SP42231",185,73,"English","Warner Music","Jeremiah Rodriguez"
"SP42232",236,32,"English","Sony Music","Mary Caldwell"
"SP42233",249,83,"English","Universal Music","Stephen Smith"
"SP42234",239,72,"English","Warner Music","Christine Morris"
"SP42235",229,79,"English","Def Jam","Katelyn Singh"
"SP42236",221,55,"English","Indie","Daniel Powell"
"SP42237",299,99,"English","Def Jam","Mark Woodard"
"SP42238",351,27,"English","Sony Music","Christopher Williams"
"SP42239",224,98,"Spanish","Indie","Terry Lamb"
"SP42240",264,49,"Korean","Sony Music","Mark Johnson"
"SP42241",234,82,"French","Indie","Mary Wilson"
"SP42242",218,82,"Japanese","Warner Music","Patrick Morales"
"SP42243",289,95,"English","Warner Music","Erica Thompson"
"SP42244",244,29,"English","Sony Music","Jennifer Lara"
"SP42245",286,54,"English","Def Jam","Brett Lopez"
"SP42246",280,64,"English","Indie","Natasha Anderson"
"SP42247",265,10,"English","Atlantic Records","Paul Burgess"
"SP42248",199,75,"English","Universal Music","Carol Wagner"
"SP42249",246,49,"English","Def Jam","Scott Robinson"
"SP42250",372,23,"English","Universal Music","Andrew Frank"
"SP42251",194,79,"English","Universal Music","Ellen Wall"
"SP42252",158,25,"English","Universal Music","William Myers"
"SP42253",239,25,"English","Indie","Mr. Lawrence Cunningham"
"SP42254",287,31,"English","Def Jam","Rebecca Austin"
"SP42255",263,46,"English","Atlantic Records","Miguel Davis"
"SP42256",292,28,"English","Universal Music","Adam Cameron"
"SP42257",236,69,"English","Def Jam","Rebecca Gilbert"
"SP42258",189,6,"Spanish","Universal Music","Robert Ferguson"
"SP42259",334,32,"English","Indie","Douglas Gates"
"SP42260",213,90,"English","Atlantic Records","Alicia James"
"SP42261",285,17,"English","Atlantic Records","Mark Marsh"
"SP42262",226,66,"Spanish","Indie","Megan Walters"
"SP42263",369,78,"English","Sony Music","Ray Wilson"
"SP42264",241,85,"Spanish","Warner Music","Victoria Luna"
"SP42265",178,3,"English","Def Jam","Jason Parker"
"SP42266",181,71,"English","Atlantic Records","Cynthia Edwards"
"SP42267",129,95,"German","Indie","Samantha Williams"
"SP42268",239,14,"English","Sony Music","James Cooke PhD"
"SP42269",175,54,"Spanish","Atlantic Records","Robert Santana"
"SP42270",255,23,"Korean","Def Jam","Amy Thompson"
"SP42271",217,71,"English","Warner Music","Dawn White"
"SP42272",228,83,"English","Def Jam","Denise Allen"
"SP42273",251,100,"English","Atlantic Records","John Rivers"
"SP42274",296,48,"English","Indie","Nancy Bailey"
"SP42275",239,60,"English","Sony Music","Mrs. Kathleen Collins"
"SP42276",205,31,"English","Def Jam","Kelly Johnson"
"SP42277",281,14,"English","Indie","Ryan Ramos"
"SP42278",155,90,"English","Universal Music","Paul Hurst"
"SP42279",91,80,"English","Def Jam","Amber Edwards"
"SP42280",243,2,"English","Sony Music","Mark Olson"
"SP42281",231,17,"English","Sony Music","Jason Morgan"
"SP42282",257,65,"English","Warner Music","Matthew Hampton"
"SP42283",239,14,"English","Warner Music","Roger Brown"
"SP42284",240,87,"English","Sony Music","Jordan Ramirez"
"SP42285",146,17,"English","Atlantic Records","Mr. Ricky Beasley Jr."
"SP42286",266,71,"English","Universal Music","Zachary Baker"
"SP42287",386,87,"Spanish","Indie","Jonathan Jensen"
"SP42288",159,12,"Italian","Warner Music","Amber Smith"
"SP42289",330,59,"English","Atlantic Records","Darrell Robertson"
"SP42290",178,82,"English","Indie","Gregory Mcconnell"
"SP42291",334,97,"English","Indie","Kelsey Pena"
"SP42292",312,25,"English","Atlantic Records","Benjamin Miller"
"SP42293",239,84,"English","Sony Music","Kyle Carter"
"SP42294",213,52,"English","Sony Music","Jason Chambers"
"SP42295",292,46,"French","Indie","Andrew Mercer"
"SP42296",239,76,"English","Def Jam","Marc Cabrera"
"SP42297",239,9,"Spanish","Sony Music","Katherine Snyder"
"SP42298",155,85,"German","Universal Music","Rachael Flores"
"SP42299",139,2,"Spanish","Def Jam","Dana Martin"
"SP42300",126,30,"English","Warner Music","Thomas Williams"
"SP42301",260,20,"English","Def Jam","Joe Pope"
"SP42302",281,17,"Spanish","Warner Music","Julie Baker"
"SP42303",102,35,"English","Def Jam","Kristina Hunter"
"SP42304",257,50,"English","Warner Music","Douglas Williams"
"SP42305",184,49,"English","Warner Music","Kaitlin Schmitt"
"SP42306",313,49,"Korean","Indie","Jacob Leon"
"SP42307",190,56,"English","Warner Music","Lauren Smith"
"SP42308",256,31,"English","Atlantic Records","Alexandra Johnson"
"SP42309",261,72,"English","Warner Music","Annette Garner"
"SP42310",252,65,"English","Indie","Vicki Baker"
"SP42311",205,76,"English","Atlantic Records","Austin Li"
"SP42312",241,17,"Japanese","Universal Music","Stephen Mccann DDS"
"SP42313",239,7,"English","Def Jam","Mark Wright"
"SP42314",251,64,"Spanish","Warner Music","Marcus Holmes"
"SP42315",281,35,"English","Atlantic Records","Ann Richards"
"SP42316",277,93,"English","Indie","Deanna Mitchell"
"SP42317",181,87,"English","Atlantic Records","Valerie Palmer"
"SP42318",196,49,"French","Indie","Jacqueline Garcia"
"SP42319",239,77,"French","Def Jam","John Lopez"
"SP42320",251,36,"English","Sony Music","Mr. Jeffrey Phillips Jr."
"SP42321",297,63,"Italian","Indie","Gene Lutz"
"SP42322",262,23,"English","Def Jam","Sonya West"
"SP42323",267,57,"Korean","Def Jam","Daniel Johnson"
"SP42324",239,41,"Italian","Def Jam","Larry Holt"
"SP42325",282,78,"English","Def Jam","Ms. Nicole King"
"SP42326",191,46,"English","Sony Music","Jeffrey Payne"
"SP42327",248,4,"English","Indie","Eric Sparks"
"SP42328",275,69,"German","Atlantic Records","Amber Griffin"
"SP42329",191,39,"Japanese","Universal Music","Spencer Harrington"
"SP42330",286,34,"English","Def Jam","Christopher Collins"
"SP42331",307,60,"English","Warner Music","Jorge Cordova"
"SP42332",266,99,"German","Sony Music","Samantha Lucas"
"SP42333",248,66,"English","Def Jam","Dr. Grace Floyd"
"SP42334",194,29,"Spanish","Sony Music","Casey Santiago"
"SP42335",145,9,"English","Def Jam","Monica Williams"
"SP42336",200,70,"Spanish","Warner Music","Nancy Beck"
"SP42337",215,11,"English","Def Jam","Jennifer Watkins"
"SP42338",201,62,"English","Warner Music","Mr. Andre Mueller III"
"SP42339",223,73,"English","Def Jam","Joseph Meyer"
"SP42340",292,36,"English","Indie","Timothy Brewer"
"SP42341",195,20,"English","Def Jam","Jennifer Lee"
"SP42342",267,13,"English","Universal Music","Denise Blair"
"SP42343",241,6,"English","Atlantic Records","Rebekah Ward"
"SP42344",172,24,"English","Indie","Chad Doyle"
"SP42345",251,26,"English","Indie","Paul Torres"
"SP42346",202,85,"English","Def Jam","Mario Hamilton"
"SP42347",372,76,"English","Atlantic Records","Maria Bautista"
"SP42348",211,58,"Italian","Universal Music","Steven Wu"
"SP42349",272,15,"English","Sony Music","Jeffrey Zamora"
"SP42350",268,56,"English","Atlantic Records","Shawn Goodwin"
"SP42351",286,36,"English","Atlantic Records","Alexis Banks"
"SP42352",179,50,"English","Universal Music","Nicole Wallace"
"SP42353",158,42,"Japanese","Warner Music","Alexa Jackson"
"SP42354",234,1,"English","Def Jam","Kristi Fisher"
"SP42355",213,34,"German","Sony Music","Dr. Raymond Lee DDS"
"SP42356",131,73,"English","Sony Music","Tammy Randall"
"SP42357",219,29,"English","Universal Music","Jacqueline Herring"
"SP42358",329,81,"English","Def Jam","Dale Patterson"
"SP42359",258,87,"Spanish","Universal Music","Ashley Lopez"
"SP42360",239,90,"English","Def Jam","Candice Robinson"
"SP42361",170,36,"English","Atlantic Records","Christopher Harris"
"SP42362",308,82,"English","Atlantic Records","Jessica Willis"
"SP42363",250,47,"English","Sony Music","Andrew Ford"
"SP42364",201,19,"English","Def Jam","Jonathan Reed"
"SP42365",258,76,"English","Sony Music","Chase Powell"
"SP42366",266,55,"English","Universal Music","Nicole Morrison"
"SP42367",216,33,"English","Atlantic Records","Richard Garcia"
"SP42368",250,31,"English","Sony Music","John Hunter"
"SP42369",305,15,"English","Def Jam","Stephen Ruiz"
"SP42370",239,75,"English","Sony Music","Veronica Armstrong"
"SP42371",314,56,"Korean","Warner Music","Jennifer Warner"
"SP42372",239,23,"English","Indie","Jordan Wright"
"SP42373",364,20,"English","Atlantic Records","Angela Burnett"
"SP42374",239,19,"Korean","Warner Music","Kimberly Lutz"
"SP42375",121,57,"English","Universal Music","John Osborn"
"SP42376",221,20,"English","Def Jam","Julie Rivera"
"SP42377",239,81,"English","Universal Music","Neil Schneider"
"SP42378",206,100,"French","Def Jam","Joe Franklin"
"SP42379",269,89,"German","Indie","Donna Riley"
"SP42380",293,100,"English","Warner Music","Rachel Chan"
"SP42381",237,20,"English","Indie","Jesse Shaw"
"SP42382",211,39,"Korean","Indie","Grant Walker"
"SP42383",311,24,"English","Sony Music","Colton Weiss"
"SP42384",213,63,"Korean","Warner Music","Alexander Sanders"
"SP42385",226,94,"Spanish","Indie","Brandon Townsend"
"SP42386",256,22,"Spanish","Warner Music","Shannon Woodward"
"SP42387",271,73,"English","Atlantic Records","Ashley Manning"
"SP42388",253,14,"English","Warner Music","Erika Sanchez"
"SP42389",321,83,"English","Indie","William Garcia"
"SP42390",239,4,"English","Sony Music","Eric Chen"
"SP42391",213,68,"English","Warner Music","Taylor Lewis"
"SP42392",248,15,"English","Warner Music","Alexander Rodriguez"
"SP42393",192,85,"Spanish","Indie","Misty Thomas"
"SP42394",284,3,"English","Indie","Jonathan Hammond"
"SP42395",242,72,"Spanish","Warner Music","Cassandra Spencer"
"SP42396",154,46,"Japanese","Indie","Michael Wood DVM"
"SP42397",177,49,"English","Atlantic Records","James Ray"
"SP42398",258,61,"Korean","Def Jam","Dale Grimes"
"SP42399",280,36,"Spanish","Universal Music","Chris Whitney"
"SP42400",298,69,"English","Universal Music","Isaac Clay"
"SP42401",239,97,"French","Universal Music","Emily Thomas"
"SP42402",288,29,"English","Indie","Vickie Mcintosh"
"SP42403",321,81,"Korean","Sony Music","Joel Cooper"
"SP42404",235,4,"English","Warner Music","Jonathan Russell"
"SP42405",204,84,"English","Warner Music","Austin Miranda"
"SP42406",238,44,"Spanish","Atlantic Records","Katie Gonzalez"
"SP42407",202,41,"English","Indie","Kent Barker"
"SP42408",179,26,"Japanese","Sony Music","Laurie Marks"
"SP42409",375,13,"English","Def Jam","Karen Hayden"
"SP42410",158,9,"English","Universal Music","Erin Ford"
"SP42411",272,7,"Italian","Atlantic Records","Melissa Sanchez"
"SP42412",265,73,"English","Universal Music","Michael Stone"
"SP42413",227,34,"Japanese","Atlantic Records","Sally Dean"
"SP42414",194,4,"English","Atlantic Records","Nichole White"
"SP42415",207,12,"English","Warner Music","Brian Schaefer"
